StudentProfileId,SchCd,StaffID,Score,CompetencyLevel
16499308,222782,1258809,0.433333333,Learner
16499426,469803,1525385,0.266666667,Beginner
16499969,472776,1490325,0.233333333,Beginner
16501511,402175,1363058,0.1,Beginner
16502012,220807,1746320,0.766666667,Skilled
16502722,217198,1002761,0.833333333,Expert
16503541,217310,1252857,0.666666667,Skilled
16503950,489758,1485942,0.7,Skilled
16504267,478717,1754219,0.4,Beginner
16504697,223124,1041904,0.766666667,Skilled
16504775,223124,1041904,0.633333333,Learner
16504828,403293,1733022,0.8,Skilled
16508948,219227,1266082,0.433333333,Learner
16511133,481266,1302644,0.466666667,Learner
16512484,219636,1233134,0.333333333,Beginner
16512926,223124,1041904,0.833333333,Expert
16514640,220635,1238538,0.433333333,Learner
16518971,225285,1507370,0.633333333,Learner
16518979,225285,1507370,0.633333333,Learner
16519254,403250,1533403,0.533333333,Learner
16519546,211177,1139894,0,Beginner
16520400,477616,1663137,0.4,Beginner
16520897,213820,1257522,0.6,Learner
16521049,219331,1016718,0.566666667,Learner
16521616,219331,1016718,0.9,Expert
16522778,490468,1526543,0.733333333,Skilled
16523634,223870,1250318,0.2,Beginner
16523659,226830,1249363,0.8,Skilled
16523740,226743,1233117,0.3,Beginner
16526042,494185,1525609,0.6,Learner
16526904,483525,1506140,0.733333333,Skilled
16527475,217080,1017643,0.8,Skilled
16527619,217080,1017643,0.033333333,Beginner
16527672,471217,1446795,0.866666667,Expert
16529255,225284,1516637,0.9,Expert
16530279,213867,1081117,0.666666667,Skilled
16535072,487724,1718185,0.533333333,Learner
16535761,218034,1688502,0.233333333,Beginner
16535888,221990,1755314,0.233333333,Beginner
16536002,488837,1533894,0.5,Learner
16536061,213249,1158539,0.266666667,Beginner
16538057,468617,1780158,0.8,Skilled
16540907,212860,1081867,0.7,Skilled
16543171,220087,1007024,0.933333333,Expert
16543769,223416,1780911,0.633333333,Learner
16545700,414115,1505922,0.166666667,Beginner
16546547,223745,1179120,0.933333333,Expert
16547338,221656,1184869,0.3,Beginner
16547560,217310,1252857,0.6,Learner
16547989,223094,1233610,0.566666667,Learner
16548073,214272,1746842,0.466666667,Learner
16548654,438985,1758110,0.866666667,Expert
16549678,488318,1535527,0.833333333,Expert
16549796,488318,1535527,0.466666667,Learner
16550471,465891,1506394,0.366666667,Beginner
16552935,214988,1016061,0.2,Beginner
16553178,462409,1716877,0.433333333,Learner
16553267,223295,1233770,0.666666667,Skilled
16558270,213093,1164929,0.633333333,Learner
16558350,429992,1533734,0.666666667,Skilled
16558903,218582,1254429,0.866666667,Expert
16559403,406896,1378875,0.266666667,Beginner
16561265,212554,1253236,0.766666667,Skilled
16562923,215740,1031794,0.6,Learner
16563408,498563,1438940,0.366666667,Beginner
16563556,490980,1534242,0.8,Skilled
16564043,217002,1193392,0.4,Beginner
16564286,501262,1291502,0.9,Expert
16565859,502654,1792740,0.766666667,Skilled
16567334,212515,1057392,0.316666667,Beginner
16567853,406354,1371544,0.166666667,Beginner
16571315,221219,1137816,0.666666667,Skilled
16572239,476404,1716719,0.433333333,Learner
16572604,227465,1257206,0.266666667,Beginner
16573971,218207,1097658,0.3,Beginner
16575376,227257,1774900,0.5,Learner
16575492,211837,1060889,0.766666667,Skilled
16576175,408875,1568367,0.7,Skilled
16576229,224862,1263505,0.6,Learner
16579280,485283,1537380,0.866666667,Expert
16581083,223604,1780145,0.233333333,Beginner
16581457,497697,1462029,0.933333333,Expert
16581516,411124,1386577,0.8,Skilled
16582222,498556,1538309,0.3,Beginner
16582858,214864,1783605,0.166666667,Beginner
16582997,225055,1141341,0.3,Beginner
16584415,213755,1768674,0.733333333,Skilled
16584486,213302,1253726,0.7,Skilled
16585009,212919,1235786,0.8,Skilled
16585459,222793,1069167,0.366666667,Beginner
16587233,400082,1448149,0.7,Skilled
16588218,493386,1303367,0.233333333,Beginner
16589249,212982,1783301,0.833333333,Expert
16590645,493798,1718132,0.866666667,Expert
16590793,475096,1466836,0.733333333,Skilled
16590922,484138,1534227,0.4,Beginner
16590999,213733,1252290,0.133333333,Beginner
16591597,400333,1536627,0.566666667,Learner
16592738,215230,1071141,0.666666667,Skilled
16594092,504077,1315392,0.8,Skilled
16595237,495690,1716875,0.733333333,Skilled
16595512,214123,1751014,0.733333333,Skilled
16596132,214272,1746842,0.1,Beginner
16597182,466704,1358584,0.766666667,Skilled
16597350,219034,1771105,0.566666667,Learner
16599831,223657,1255840,0.7,Skilled
16600758,487332,1504221,0.766666667,Skilled
16602400,478504,1377930,0.766666667,Skilled
16603086,222720,1074650,0.5,Learner
16603789,503539,1500703,0.233333333,Beginner
16604339,473839,1776168,0.7,Skilled
16605526,500571,1561726,0.766666667,Skilled
16605949,490031,1537256,0.5,Learner
16607749,417130,1530348,0.3,Beginner
16608069,489948,1508380,0.666666667,Skilled
16608327,495523,1317245,0.4,Beginner
16608470,221166,1048155,0.733333333,Skilled
16608733,214605,1193356,0.866666667,Expert
16609096,224862,1263505,0.5,Learner
16610373,464856,1535369,0.733333333,Skilled
16610429,467622,1469113,0.5,Learner
16610976,220407,1097626,0.7,Skilled
16611939,501181,1299538,0.733333333,Skilled
16611961,505703,1778455,0.666666667,Skilled
16611993,226915,1255089,0.766666667,Skilled
16612387,227055,1780018,0.833333333,Expert
16614129,224185,1258611,0.433333333,Learner
16614422,401819,1557689,0.333333333,Beginner
16614774,211236,1230461,0.333333333,Beginner
16615423,478614,1405873,0.466666667,Learner
16615440,211101,1165351,0.766666667,Skilled
16616573,218850,1132913,0.4,Beginner
16616847,214906,1233553,0.433333333,Learner
16617284,490884,1146797,0.433333333,Learner
16617763,218165,1252964,0.9,Expert
16618245,420695,1755557,0.566666667,Learner
16618367,216430,1741172,0.2,Beginner
16618804,218886,1245743,0.766666667,Skilled
16620125,213853,1027088,0.733333333,Skilled
16620678,403668,1508940,0.566666667,Learner
16620864,472284,1523186,0.6,Learner
16622286,218134,1038166,0.8,Skilled
16622516,465851,1754167,0.466666667,Learner
16623072,211506,1049769,0.733333333,Skilled
16623918,223950,1136342,0.5,Learner
16625315,217498,1763728,0.766666667,Skilled
16626384,479088,1523771,0.5,Learner
16627430,469659,1347398,0.466666667,Learner
16628155,482930,1533504,0.633333333,Learner
16629951,221090,1168192,0.266666667,Beginner
16630655,211741,1183702,0.816666667,Expert
16631330,494552,1758107,0.433333333,Learner
16632146,476517,1380417,0.933333333,Expert
16632526,224755,1021376,0.2,Beginner
16633027,405593,1357931,0.066666667,Beginner
16633685,217105,1751806,0.9,Expert
16634813,219035,1743737,0.4,Beginner
16634934,219061,1075361,0.3,Beginner
16635135,461481,1788949,0.333333333,Beginner
16635146,219304,1228711,0.666666667,Skilled
16635634,470694,1701358,0.3,Beginner
16636616,493798,1718132,0.566666667,Learner
16636787,403822,1778714,0.8,Skilled
16636816,480739,1504146,0.9,Expert
16638331,418586,1537270,0.6,Learner
16638457,415711,1289158,0.666666667,Skilled
16638465,224933,1756578,0.7,Skilled
16639544,505586,1773380,0.6,Learner
16639560,506451,1446883,0.5,Learner
16639757,404989,1728697,0.983333333,Master
16640099,215662,1133357,0.2,Beginner
16640484,220719,1277250,0.166666667,Beginner
16640522,220719,1277250,0.166666667,Beginner
16640559,220719,1277250,0.333333333,Beginner
16640761,484434,1338869,0.333333333,Beginner
16641455,211490,1175628,0.133333333,Beginner
16642636,216006,1255298,0.866666667,Expert
16642653,414006,1433108,0.266666667,Beginner
16643617,220934,1238913,0.9,Expert
16644299,222578,1157997,0.633333333,Learner
16644365,220223,1699691,0.266666667,Beginner
16645581,482303,1478561,0.5,Learner
16646881,218665,1068781,0.866666667,Expert
16647702,480602,1235036,0.8,Skilled
16648129,226843,1252730,0.933333333,Expert
16648488,468113,1778097,0.466666667,Learner
16648567,220087,1007024,0.5,Learner
16649172,213618,1269376,0.4,Beginner
16651781,412848,1276514,0.766666667,Skilled
16651795,502310,1537644,0.233333333,Beginner
16651905,226784,1251148,0.333333333,Beginner
16652001,217512,1071270,0.4,Beginner
16653640,463909,1762370,0.533333333,Learner
16655644,483169,1779954,0.333333333,Beginner
16655890,220794,1134341,0.333333333,Beginner
16656314,215508,1783075,0.233333333,Beginner
16657430,465103,1734131,0.833333333,Expert
16659426,211607,1050686,0.866666667,Expert
16660072,219542,1256896,0.633333333,Learner
16660185,411220,1524683,0.566666667,Learner
16660340,219233,1771810,0.566666667,Learner
16660960,497037,1449792,0.566666667,Learner
16661727,220632,1784556,0.8,Skilled
16661917,484586,1320367,0.6,Learner
16661975,484586,1320367,0.1,Beginner
16662186,504159,1399937,0.6,Learner
16662910,473386,1559169,0.3,Beginner
16663172,476911,1491530,0.566666667,Learner
16663573,214491,1257105,0.9,Expert
16663921,218965,1029838,0.533333333,Learner
16664339,499668,1533598,0.633333333,Learner
16664340,499668,1533598,0.533333333,Learner
16665127,479140,1507637,0.4,Beginner
16666353,212162,1089188,0.466666667,Learner
16666817,211512,1253761,0.833333333,Expert
16667759,500154,1779758,0.633333333,Learner
16668604,227089,1238910,0.7,Skilled
16669182,214884,1233626,0.5,Learner
16669552,217309,1752960,0.933333333,Expert
16669694,219677,1052643,0.4,Beginner
16670125,221398,1187886,0.633333333,Learner
16671358,415143,1776619,0.833333333,Expert
16671656,223777,1261911,0.7,Skilled
16671706,447980,1783158,0.266666667,Beginner
16672459,214337,1178196,0.4,Beginner
16675169,214592,1250370,0.466666667,Learner
16675217,482868,1537017,0.766666667,Skilled
16677035,472432,1498866,0.6,Learner
16677250,418842,1773054,0.533333333,Learner
16678186,215382,1018334,0.6,Learner
16678303,217839,1239559,0.233333333,Beginner
16679316,215790,1034097,0.266666667,Beginner
16679420,215790,1034097,0.9,Expert
16680509,223903,1131243,0.666666667,Skilled
16680696,408300,1535371,0.833333333,Expert
16681108,221505,1738518,0.733333333,Skilled
16681797,526761,1529415,0.733333333,Skilled
16682586,472826,1718177,0.666666667,Skilled
16683162,499534,1319397,0.2,Beginner
16683477,489812,1168928,0.566666667,Learner
16684838,220987,1227805,0.7,Skilled
16684902,499145,1333273,0.233333333,Beginner
16685025,222166,1745926,0.8,Skilled
16685095,407556,1382026,0.433333333,Learner
16685227,496343,1397185,0.433333333,Learner
16685954,463696,1441142,0.8,Skilled
16686289,472828,1495914,0.666666667,Skilled
16686472,211199,1050988,0.8,Skilled
16686800,220130,1716094,0.533333333,Learner
16687571,468421,1507145,0.533333333,Learner
16687672,498830,1535357,0.666666667,Skilled
16688001,402295,1535532,0.933333333,Expert
16688178,412549,1500169,0.166666667,Beginner
16688986,213086,1177915,0.533333333,Learner
16689060,485056,1760896,0.166666667,Beginner
16689131,215574,1024515,0.933333333,Expert
16689357,220774,1090320,0.8,Skilled
16689681,213461,1685942,0.833333333,Expert
16690291,502572,1534311,0.566666667,Learner
16690659,224451,1233055,0.8,Skilled
16691205,475776,1569256,0.266666667,Beginner
16691723,226743,1233117,0.3,Beginner
16691955,221216,1075595,0.233333333,Beginner
16692366,221336,1238534,0.5,Learner
16692632,211220,1767720,0.466666667,Learner
16692717,224799,1260335,0.133333333,Beginner
16693462,222728,1253411,0.2,Beginner
16694010,220219,1269096,0.266666667,Beginner
16694402,219014,1762680,0.733333333,Skilled
16695624,224846,1215368,0.533333333,Learner
16696541,224639,1038124,0.833333333,Expert
16697300,491105,1537005,0.533333333,Learner
16699082,213382,1082246,0.666666667,Skilled
16699621,218147,1018619,0.766666667,Skilled
16701226,222386,1506049,0.433333333,Learner
16701320,464702,1262134,0.233333333,Beginner
16701367,222384,1259937,0.633333333,Learner
16701724,482724,1515734,0.366666667,Beginner
16702154,213142,1015314,0.466666667,Learner
16702300,215188,1216758,0.3,Beginner
16702790,223852,1764410,0.733333333,Skilled
16702843,497099,1338912,0.5,Learner
16702846,219374,1737045,0.366666667,Beginner
16703132,484075,1529081,0.1,Beginner
16703389,484075,1529081,0.466666667,Learner
16703517,219374,1737045,0.366666667,Beginner
16705872,461925,1535849,0.566666667,Learner
16706019,466636,1393627,0.466666667,Learner
16706640,217065,1239398,0.6,Learner
16706977,215467,1054782,0.2,Beginner
16706981,219211,1009566,0.4,Beginner
16707071,223185,1780142,0.233333333,Beginner
16707426,224479,1203738,0.433333333,Learner
16707485,213684,1010841,0.833333333,Expert
16707621,213885,1180876,0.333333333,Beginner
16707676,402631,1684002,0.666666667,Skilled
16707969,468516,1507287,0.5,Learner
16708554,224694,1758538,0.233333333,Beginner
16710421,469721,1535332,0.433333333,Learner
16710682,214899,1234416,0.233333333,Beginner
16712435,494026,1524688,0.633333333,Learner
16712820,214402,1252698,0.166666667,Beginner
16714732,213746,1252022,0.6,Learner
16714851,220797,1706487,0.633333333,Learner
16714902,220797,1706487,0.5,Learner
16715040,212235,1059043,0.8,Skilled
16715140,217774,1777284,0.1,Beginner
16716185,219538,1079546,0.8,Skilled
16716386,221145,1037912,0.866666667,Expert
16716988,215970,1085996,0.9,Expert
16717362,222946,1197540,0.2,Beginner
16717559,413704,1409059,0.366666667,Beginner
16718984,218696,1028993,0.733333333,Skilled
16719192,219347,1263043,0.233333333,Beginner
16719347,465103,1734131,0.7,Skilled
16719379,212169,1786012,0.733333333,Skilled
16720083,465864,1480197,0.2,Beginner
16720169,214509,1088816,0.3,Beginner
16720181,214509,1088816,0.3,Beginner
16720197,214109,1060699,0.4,Beginner
16720248,404003,1534166,0.533333333,Learner
16720293,215336,1747827,0.366666667,Beginner
16720465,220317,1131461,0.433333333,Learner
16720502,489329,1507706,0.5,Learner
16721443,216567,1784076,0.2,Beginner
16721510,488410,1536672,0.566666667,Learner
16721518,488410,1536672,0.433333333,Learner
16721665,217094,1752814,0.6,Learner
16723475,470587,1283967,0.4,Beginner
16724177,494608,1701016,0.2,Beginner
16726179,403457,1434764,0.933333333,Expert
16726641,211464,1783469,0.233333333,Beginner
16726781,216567,1784076,0.433333333,Learner
16726917,223217,1195326,0.166666667,Beginner
16727203,215413,1153100,0.633333333,Learner
16727293,212517,1029697,0.133333333,Beginner
16727877,214051,1076226,0.833333333,Expert
16728035,215500,1047836,0.233333333,Beginner
16728179,223443,1031027,0.466666667,Learner
16728184,214402,1252698,0.2,Beginner
16730395,488950,1721943,0.466666667,Learner
16731016,211242,1239374,0.4,Beginner
16731957,213591,1738108,0.633333333,Learner
16732086,220261,1269162,0.566666667,Learner
16732509,215936,1684267,0.5,Learner
16732682,213666,1088075,0.8,Skilled
16732918,213666,1088075,0.666666667,Skilled
16734063,213707,1063457,0.5,Learner
16734520,214857,1167809,0.333333333,Beginner
16734666,475945,1526419,0.4,Beginner
16734703,477399,1536125,0.7,Skilled
16734850,215776,1101705,0.8,Skilled
16735120,211527,1767786,0.6,Learner
16735234,225363,1197458,0.4,Beginner
16735279,213327,1760008,0.7,Skilled
16735375,225363,1197458,0.3,Beginner
16736962,224601,1043504,0.433333333,Learner
16737515,462233,1763684,0.566666667,Learner
16737851,217806,1681980,0.433333333,Learner
16738918,405452,1528933,0.466666667,Learner
16739190,216432,1229540,0.866666667,Expert
16739690,220599,1784191,0.333333333,Beginner
16740897,488897,1754169,0.6,Learner
16740934,488897,1754169,0.333333333,Beginner
16741266,213239,1226913,0.8,Skilled
16741415,220663,1035897,0.8,Skilled
16742204,215995,1073117,0.7,Skilled
16742477,467992,1535136,0.2,Beginner
16742511,484196,1252814,0.666666667,Skilled
16742589,222406,1788087,0.633333333,Learner
16743015,500638,1560996,0.333333333,Beginner
16743621,472745,1537648,0.5,Learner
16744441,212263,1255761,0.866666667,Expert
16744725,218972,1058151,0.666666667,Skilled
16745163,220598,1707392,0.666666667,Skilled
16745511,400523,1776246,0.566666667,Learner
16745777,212326,1053293,0.966666667,Master
16745923,426059,1494267,0.7,Skilled
16746107,400503,1533081,0.933333333,Expert
16746340,404989,1728697,0.4,Beginner
16746511,492026,1764935,0.833333333,Expert
16747120,482833,1770368,0.333333333,Beginner
16747153,464814,1390852,0.8,Skilled
16747156,220337,1472137,0.933333333,Expert
16747228,219304,1228711,0.7,Skilled
16747388,227438,1780885,0.533333333,Learner
16747586,499246,1500709,0.766666667,Skilled
16747676,483224,1287124,0.3,Beginner
16748114,219326,1172184,0.433333333,Learner
16748658,466963,1532839,0.9,Expert
16748942,216561,1262369,0.8,Skilled
16749197,468389,1780057,0.633333333,Learner
16749212,485283,1537380,0.866666667,Expert
16749635,413090,1752934,0.866666667,Expert
16749748,493477,1767713,0.566666667,Learner
16749942,214847,1233511,0.433333333,Learner
16749977,223515,1048613,0.333333333,Beginner
16751046,216452,1257205,0.2,Beginner
16752267,487745,1533613,0.466666667,Learner
16752383,213684,1010841,0.9,Expert
16752577,216783,1135697,0.133333333,Beginner
16752676,470845,1489173,0.566666667,Learner
16752716,221336,1238534,0.566666667,Learner
16752753,218791,1129999,0.566666667,Learner
16753208,226927,1780987,0.5,Learner
16753983,478079,1761622,0.333333333,Beginner
16754209,472745,1537648,0.5,Learner
16754387,215929,1150725,0.433333333,Learner
16754418,211343,1172244,0.833333333,Expert
16754426,213962,1700804,0.366666667,Beginner
16755264,227233,1255468,0.466666667,Learner
16755328,406695,1391015,0.833333333,Expert
16755834,467781,1557829,0.533333333,Learner
16756425,224941,1771433,0.766666667,Skilled
16756483,219639,1053877,0.766666667,Skilled
16756854,218052,1009710,0.7,Skilled
16756924,470460,1504626,0.566666667,Learner
16757096,470064,1485483,0.166666667,Beginner
16757207,214409,1252805,0.566666667,Learner
16757658,488962,1271464,0.6,Learner
16757663,214371,1069731,0.833333333,Expert
16758573,482903,1533739,0.4,Beginner
16758847,486025,1434478,0.766666667,Skilled
16759065,493586,1557319,0.533333333,Learner
16759599,220242,1631909,0.233333333,Beginner
16759954,411844,1471574,0.666666667,Skilled
16760636,218201,1005897,0.833333333,Expert
16760750,224980,1238783,0.666666667,Skilled
16760959,408389,1296196,0.133333333,Beginner
16761301,479401,1526449,0.2,Beginner
16761403,214271,1105398,0.333333333,Beginner
16761979,215132,1258128,0.433333333,Learner
16762230,212237,1755901,0.233333333,Beginner
16762342,227125,1645891,0.666666667,Skilled
16762694,468002,1716942,0.8,Skilled
16763173,219124,1110275,0.966666667,Master
16763687,214244,1228073,0.833333333,Expert
16763695,420994,1753649,0.466666667,Learner
16764027,212511,1036117,0.5,Learner
16764252,498696,1479834,0.4,Beginner
16764410,472745,1537648,0.333333333,Beginner
16764531,466057,1007407,0.566666667,Learner
16764896,219374,1737045,0.233333333,Beginner
16765147,214564,1786091,0.233333333,Beginner
16765771,211220,1767720,0.566666667,Learner
16765781,491802,1482126,0.833333333,Expert
16766275,220128,1269113,0.633333333,Learner
16766493,216432,1229540,0.766666667,Skilled
16766738,211441,1773175,0.266666667,Beginner
16766922,221463,1071302,0.2,Beginner
16767262,212841,1081410,0.366666667,Beginner
16767384,212795,1783553,0.3,Beginner
16767550,416325,1537600,0.666666667,Skilled
16767624,218207,1097658,0.1,Beginner
16767767,489566,1443878,0.366666667,Beginner
16768256,223658,1680248,0.233333333,Beginner
16768308,490884,1146797,0.4,Beginner
16768419,220979,1250013,0.766666667,Skilled
16768671,221999,1238432,0.733333333,Skilled
16768929,222877,1181350,0.3,Beginner
16769141,215490,1036797,0.2,Beginner
16769209,214244,1228073,0.833333333,Expert
16769220,217468,1782445,0.533333333,Learner
16769523,472534,1461369,0.733333333,Skilled
16769572,223347,1184887,0.3,Beginner
16769590,220912,1234798,0.6,Learner
16769611,213762,1741082,0.866666667,Expert
16770705,213867,1081117,0,Beginner
16771086,215574,1024515,0.9,Expert
16771224,221527,1045544,0.433333333,Learner
16771316,221527,1045544,0.633333333,Learner
16771333,211642,1100575,0.7,Skilled
16771688,213563,1167531,0.066666667,Beginner
16771699,220871,1167944,0.533333333,Learner
16772121,404321,1729171,0.7,Skilled
16772130,465509,1772944,0.766666667,Skilled
16772893,212613,1258787,0.7,Skilled
16773285,215373,1256946,0.666666667,Skilled
16773340,223938,1141930,0.133333333,Beginner
16773835,498298,1533645,0.533333333,Learner
16774816,496412,1533737,0.366666667,Beginner
16775434,502050,1499677,0.466666667,Learner
16775789,492663,1534934,0.2,Beginner
16775970,218032,1740231,0.233333333,Beginner
16775995,413606,1782948,0.033333333,Beginner
16776056,216430,1741172,0.466666667,Learner
16776119,217801,1259793,0.166666667,Beginner
16776421,499276,1500960,0.833333333,Expert
16777276,490469,1530478,0.533333333,Learner
16777332,214086,1569958,0.7,Skilled
16777380,223187,1247444,0.7,Skilled
16777456,218412,1123072,0.3,Beginner
16777500,222604,1668565,0.2,Beginner
16778021,220808,1215227,0.5,Learner
16778128,479822,1759943,0.266666667,Beginner
16778227,221752,1784144,0.4,Beginner
16778452,497769,1717736,0.4,Beginner
16778454,215846,1076972,0.733333333,Skilled
16779154,446827,1261985,0.333333333,Beginner
16779710,414850,1499211,0.733333333,Skilled
16780390,505648,1382942,0.233333333,Beginner
16780500,221557,1736474,0.7,Skilled
16781914,215010,1707320,0.133333333,Beginner
16782184,215058,1071624,0.466666667,Learner
16783762,217798,1758395,0.466666667,Learner
16784135,437117,1506044,0.766666667,Skilled
16784217,222809,1081124,0.2,Beginner
16784322,219631,1766114,0.766666667,Skilled
16784415,222809,1081124,0.166666667,Beginner
16785716,222476,1715683,0.6,Learner
16786271,223561,1139150,0.266666667,Beginner
16786273,218248,1010455,0.533333333,Learner
16786800,472951,1270531,0.533333333,Learner
16786884,473645,1351027,0.5,Learner
16786998,503724,1232759,0.266666667,Beginner
16787300,220598,1707392,0.666666667,Skilled
16787891,214465,1125971,0.3,Beginner
16787951,526767,1332644,0.166666667,Beginner
16787991,526767,1332644,0.066666667,Beginner
16789305,221133,1765769,0.266666667,Beginner
16790653,221683,1764486,0.233333333,Beginner
16790709,465632,1716733,0.3,Beginner
16790891,493977,1537290,0.2,Beginner
16790908,400478,1534778,0.433333333,Learner
16791009,224332,1773389,0.3,Beginner
16791468,454699,1535127,0.3,Beginner
16792505,487678,1558346,0.533333333,Learner
16793087,222822,1746319,0.633333333,Learner
16793208,506043,1783716,0.3,Beginner
16793303,478946,1516837,0.2,Beginner
16793536,413592,1534091,0.433333333,Learner
16794237,223892,1025110,0.633333333,Learner
16794248,505237,1507052,0.566666667,Learner
16794651,501679,1772478,0.233333333,Beginner
16795839,218075,1041651,0.566666667,Learner
16796314,227053,1229776,0.566666667,Learner
16796422,500366,1781318,0.733333333,Skilled
16796720,489921,1756808,0.633333333,Learner
16796733,495505,1482037,0.6,Learner
16796914,220046,1067897,0.766666667,Skilled
16797772,218672,1019222,0.466666667,Learner
16798092,217857,1253781,0.766666667,Skilled
16798975,482015,1782884,0.833333333,Expert
16799151,226801,1247144,0.2,Beginner
16799311,220111,1665410,0.7,Skilled
16800166,218696,1028993,0.933333333,Expert
16800187,211362,1788167,0.633333333,Learner
16800367,488568,1532449,0.533333333,Learner
16800877,216535,1049780,0.333333333,Beginner
16801053,484119,1263003,0.233333333,Beginner
16801251,486157,1285829,0.6,Learner
16802171,224733,1266487,0.433333333,Learner
16802606,410004,1499361,0.233333333,Beginner
16802648,227166,1246858,0.233333333,Beginner
16804790,211799,1226419,0.366666667,Beginner
16805095,214572,1785510,0.366666667,Beginner
16805155,227426,1029091,0.766666667,Skilled
16805601,223738,1264759,0.7,Skilled
16806217,216482,1788522,0.633333333,Learner
16806406,218903,1085680,0.766666667,Skilled
16806662,219034,1771105,0.5,Learner
16806936,506408,1716753,0.866666667,Expert
16807248,505900,1776954,0.5,Learner
16807745,411181,1780326,0.5,Learner
16808823,213479,1135708,0.4,Beginner
16809117,485718,1343326,0.233333333,Beginner
16809374,418586,1537270,0.433333333,Learner
16810248,406622,1339514,0.5,Learner
16810437,448426,1264398,0.6,Learner
16811247,223420,1661644,0.4,Beginner
16812118,479023,1664300,0.566666667,Learner
16812851,213396,1007241,0.866666667,Expert
16813714,494599,1717063,0.866666667,Expert
16814179,220283,1149190,0.1,Beginner
16814508,466636,1393627,0.5,Learner
16814553,213115,1007533,0.7,Skilled
16814562,402550,1716680,0.7,Skilled
16814843,214995,1507097,0.666666667,Skilled
16815312,214588,1050789,0.666666667,Skilled
16815850,499145,1333273,0.633333333,Learner
16816018,222166,1745926,0.633333333,Learner
16816189,213157,1253869,0.2,Beginner
16816301,489542,1537418,0.633333333,Learner
16816952,506771,1522025,0.433333333,Learner
16817168,487035,1533208,0.466666667,Learner
16817548,213227,1650762,1,Master
16817674,218034,1688502,0.366666667,Beginner
16817865,493262,1132204,0.633333333,Learner
16818348,493168,1534268,0.733333333,Skilled
16818559,215590,1183978,0.833333333,Expert
16818875,476517,1380417,0.833333333,Expert
16819097,500548,1559805,0.866666667,Expert
16819479,470339,1786963,0.233333333,Beginner
16819725,226822,1238552,0.633333333,Learner
16820163,219374,1737045,0.533333333,Learner
16820845,401015,1206766,0.833333333,Expert
16821072,219954,1137465,0.466666667,Learner
16821524,223481,1180392,0.666666667,Skilled
16821717,464748,1470040,0.3,Beginner
16822000,470943,1561727,0.666666667,Skilled
16823075,476191,1501802,0.6,Learner
16824128,216482,1788522,0.633333333,Learner
16824164,216567,1784076,0.466666667,Learner
16824196,221160,1256902,0.833333333,Expert
16824931,482846,1533446,0.4,Beginner
16825183,221716,1080634,0.833333333,Expert
16826128,219530,1681242,0.5,Learner
16826194,219855,1776744,0.666666667,Skilled
16827382,404270,1536457,0.7,Skilled
16827682,467992,1535136,0.5,Learner
16828634,212077,1198194,0.566666667,Learner
16828740,473361,1754676,0.266666667,Beginner
16829149,224199,1260611,0.433333333,Learner
16829419,215822,1270508,0.766666667,Skilled
16830340,212663,1056780,0.833333333,Expert
16830555,225363,1197458,0.5,Learner
16830608,225363,1197458,0.566666667,Learner
16830994,225363,1197458,0.6,Learner
16831386,493152,1558032,0.566666667,Learner
16831531,213867,1081117,0.733333333,Skilled
16832634,217401,1683161,0.1,Beginner
16833130,219211,1009566,0.233333333,Beginner
16833914,471908,1755313,0.166666667,Beginner
16833983,220496,1227998,0.133333333,Beginner
16834338,215149,1201563,0.633333333,Learner
16834800,222541,1005894,0.833333333,Expert
16835262,222040,1238361,0.8,Skilled
16835349,214143,1256834,0.633333333,Learner
16836091,488318,1535527,0.633333333,Learner
16836156,223474,1780366,0.7,Skilled
16836942,218697,1133055,0.766666667,Skilled
16836956,220618,1784256,0.633333333,Learner
16837709,470845,1489173,0.333333333,Beginner
16837807,215684,1229143,0.866666667,Expert
16837936,219738,1055481,0.7,Skilled
16838326,475152,1558441,0.733333333,Skilled
16838368,219738,1055481,0.233333333,Beginner
16838455,497390,1500959,0.566666667,Learner
16839241,413316,1509007,0.633333333,Learner
16839414,214464,1249948,0.533333333,Learner
16840783,473128,1783880,0.866666667,Expert
16841578,212795,1783553,0.433333333,Learner
16842077,501413,1380465,0.633333333,Learner
16842762,472226,1790750,0.7,Skilled
16843030,214139,1741450,0.1,Beginner
16844530,222418,1082257,0.766666667,Skilled
16845069,223952,1742147,0.2,Beginner
16845297,211407,1010926,0.1,Beginner
16846380,218582,1254429,0.933333333,Expert
16846568,220794,1134341,0.166666667,Beginner
16847441,499876,1393709,0.566666667,Learner
16847484,411881,1476956,0.733333333,Skilled
16848034,213381,1229039,0.733333333,Skilled
16848360,213275,1783238,0.666666667,Skilled
16849067,213023,1005120,0.133333333,Beginner
16849486,483134,1500620,0.733333333,Skilled
16849902,213701,1170435,0.366666667,Beginner
16850872,473569,1690753,0.5,Learner
16851010,498893,1536258,0.233333333,Beginner
16852543,400232,1405148,0.466666667,Learner
16855398,219621,1774883,0.5,Learner
16856391,222476,1715683,0.633333333,Learner
16856452,221104,1197349,0.5,Learner
16856617,497305,1178703,0.6,Learner
16856756,217336,1253344,0.933333333,Expert
16857462,223666,1236605,0.4,Beginner
16857784,220793,1256637,0.466666667,Learner
16857813,405230,1663376,0.433333333,Learner
16857851,405571,1779687,0.766666667,Skilled
